t, reading, imuVal 
556.57300, 519.00000, 17222.00000
556.62300, 522.00000, 20642.00000
556.67200, 523.00000, 26770.00000
556.72200, 527.00000, 26864.00000
556.77200, 513.00000, 26478.00000
556.82200, 520.00000, 21844.00000
556.87300, 525.00000, 23788.00000
556.92300, 521.00000, 22074.00000
556.97200, 521.00000, 23438.00000
557.02200, 521.00000, 22624.00000
557.07200, 528.00000, 17220.00000
557.12200, 534.00000, 16982.00000
557.17300, 522.00000, 17540.00000
557.22300, 523.00000, 16224.00000
557.27200, 521.00000, 16784.00000
557.32200, 527.00000, 20746.00000
557.37200, 524.00000, 23958.00000
557.42200, 528.00000, 31490.00000
557.47300, 532.00000, -27500.00000
557.52300, 521.00000, -27618.00000
557.57200, 520.00000, 27434.00000
557.62200, 525.00000, 24758.00000
557.67200, 527.00000, 24652.00000
557.72200, 524.00000, 20710.00000
557.77300, 516.00000, 18386.00000
557.82300, 525.00000, 17218.00000
557.87200, 518.00000, 18290.00000
557.92200, 524.00000, 20716.00000
557.97200, 520.00000, 22108.00000
558.02200, 529.00000, 22622.00000
558.07300, 522.00000, 22338.00000
558.12300, 533.00000, 22292.00000
558.17200, 525.00000, 21760.00000
558.22200, 522.00000, 22778.00000
558.27200, 522.00000, 27104.00000
558.32300, 528.00000, 22314.00000
558.37300, 527.00000, 18508.00000
558.42300, 531.00000, 19370.00000
558.47200, 522.00000, 21648.00000
558.52200, 524.00000, 25336.00000
558.57200, 527.00000, 24454.00000
558.62300, 517.00000, 29000.00000
558.67300, 514.00000, 31546.00000
558.72300, 524.00000, 29644.00000
558.77200, 530.00000, 26062.00000
558.82200, 525.00000, 28074.00000
558.87200, 524.00000, 23682.00000
558.92300, 512.00000, 20884.00000
558.97300, 521.00000, 16818.00000
559.02300, 528.00000, 13606.00000
559.07200, 525.00000, 15452.00000
559.12200, 520.00000, 16672.00000
559.17200, 532.00000, 20382.00000
559.22300, 521.00000, 22570.00000
559.27300, 530.00000, 25614.00000
559.32300, 520.00000, 29412.00000
559.37200, 521.00000, 28598.00000
559.42200, 522.00000, 25262.00000
559.47200, 523.00000, 26078.00000
559.52300, 518.00000, 21692.00000
559.57300, 521.00000, 15758.00000
559.62300, 521.00000, 15896.00000
559.67200, 515.00000, 18204.00000
559.72200, 527.00000, 20692.00000
559.77300, 524.00000, 22408.00000
559.82300, 523.00000, 29728.00000
559.87300, 523.00000, -30274.00000
559.92300, 522.00000, -30748.00000
559.97200, 515.00000, 25118.00000
560.02200, 525.00000, 24746.00000
560.07300, 524.00000, 25842.00000
560.12300, 518.00000, 24396.00000
560.17300, 534.00000, 25000.00000
560.22300, 521.00000, 16622.00000
560.27200, 521.00000, 18412.00000
560.32200, 525.00000, 19356.00000
560.37300, 517.00000, 19600.00000
560.42300, 525.00000, 22002.00000
560.47300, 524.00000, 23950.00000
560.52300, 516.00000, 26716.00000
560.57200, 530.00000, 27072.00000
560.62200, 524.00000, 26188.00000
560.67300, 530.00000, 28034.00000
560.72300, 520.00000, 14392.00000
560.77300, 518.00000, 16636.00000
560.82300, 511.00000, 20406.00000
560.87200, 515.00000, 21110.00000
560.92200, 531.00000, 21368.00000
560.97300, 516.00000, 22852.00000
561.02300, 531.00000, 28088.00000
561.07300, 531.00000, 30206.00000
561.12300, 525.00000, 29540.00000
561.17200, 515.00000, 26126.00000
561.22200, 513.00000, 31266.00000
561.27300, 526.00000, 25346.00000
561.32300, 522.00000, 19654.00000
561.37300, 529.00000, 17242.00000
561.42300, 516.00000, 14884.00000
561.47200, 521.00000, 17382.00000
561.52300, 515.00000, 16652.00000
561.57300, 517.00000, 18432.00000
561.62300, 524.00000, 21162.00000
561.67300, 513.00000, 22658.00000
561.72300, 517.00000, 25350.00000
561.77200, 516.00000, 23814.00000
561.82300, 522.00000, 21794.00000
561.87300, 523.00000, 26626.00000
561.92300, 519.00000, 23040.00000
561.97300, 520.00000, 20462.00000
562.02300, 527.00000, 20144.00000
562.07200, 528.00000, 24088.00000
562.12300, 520.00000, 20860.00000
562.17300, 526.00000, 19852.00000
562.22300, 528.00000, 24116.00000
562.27300, 520.00000, 29250.00000
562.32300, 531.00000, 32680.00000
562.37200, 526.00000, 28134.00000
562.42300, 527.00000, 24804.00000
562.47300, 520.00000, 24252.00000
562.52300, 513.00000, 18954.00000
562.57300, 520.00000, 17462.00000
562.62300, 526.00000, 16940.00000
562.67200, 525.00000, 17908.00000
562.72300, 513.00000, 17000.00000
562.77300, 521.00000, 17628.00000
562.82300, 516.00000, 19194.00000
562.87300, 518.00000, 22276.00000
562.92300, 525.00000, 25000.00000
562.97300, 504.00000, 23944.00000
563.02300, 521.00000, 23084.00000
563.07300, 522.00000, 22932.00000
563.12300, 529.00000, 24568.00000
563.17300, 531.00000, 19482.00000
563.22300, 521.00000, 15900.00000
563.27300, 525.00000, 19622.00000
563.32300, 524.00000, 22536.00000
563.37300, 526.00000, 23866.00000
563.42300, 523.00000, 22786.00000
563.47300, 534.00000, 26244.00000
563.52300, 523.00000, 31232.00000
563.57300, 525.00000, 31140.00000
563.62300, 528.00000, 25910.00000
563.67300, 527.00000, 23102.00000
563.72300, 528.00000, 24500.00000
563.77300, 526.00000, 20816.00000
563.82300, 521.00000, 17244.00000
563.87300, 525.00000, 17574.00000
563.92300, 519.00000, 19128.00000
563.97300, 523.00000, 20170.00000
564.02300, 519.00000, 19588.00000
564.07300, 534.00000, 20708.00000
564.12300, 537.00000, 21254.00000
564.17300, 520.00000, 23874.00000
564.22300, 523.00000, 23318.00000
564.27300, 527.00000, 19412.00000
564.32300, 516.00000, 22302.00000
564.37300, 521.00000, 30954.00000
564.42400, 521.00000, 27426.00000
564.47300, 522.00000, 26620.00000
564.52300, 521.00000, 25216.00000
564.57300, 529.00000, 19530.00000
564.62300, 538.00000, 17268.00000
564.67300, 526.00000, 20518.00000
564.72300, 512.00000, 23018.00000
564.77300, 524.00000, 24974.00000
564.82300, 512.00000, 29888.00000
564.87300, 518.00000, 27348.00000
564.92300, 528.00000, 21526.00000
564.97300, 516.00000, 21602.00000
565.02300, 515.00000, 25088.00000
565.07300, 525.00000, 24106.00000
565.12300, 525.00000, 20026.00000
565.17300, 524.00000, 28234.00000
565.22300, 525.00000, 29344.00000
565.27300, 529.00000, 21862.00000
565.32300, 523.00000, 20910.00000
565.37300, 527.00000, 22618.00000
565.42300, 519.00000, 21324.00000
565.47300, 520.00000, 25162.00000
565.52300, 522.00000, 22390.00000
565.57300, 523.00000, 18648.00000
565.62300, 521.00000, 23460.00000
565.67300, 519.00000, 30562.00000
565.72300, 532.00000, 16704.00000
565.77300, 516.00000, 26768.00000
565.82300, 512.00000, 23208.00000
565.87400, 527.00000, 18780.00000
565.92300, 524.00000, 16960.00000
565.97300, 524.00000, 23114.00000
566.02300, 528.00000, 28288.00000
566.07300, 514.00000, -31492.00000
566.12300, 511.00000, 30826.00000
566.17400, 537.00000, 25742.00000
566.22300, 530.00000, 27062.00000
566.27300, 534.00000, 23534.00000
566.32300, 517.00000, 18682.00000
566.37300, 525.00000, 17538.00000
566.42300, 540.00000, 17128.00000
566.47400, 512.00000, 17980.00000
566.52300, 522.00000, 18600.00000
566.57300, 530.00000, 20754.00000
566.62300, 515.00000, 23522.00000
566.67300, 524.00000, 22140.00000
566.72300, 522.00000, 23070.00000
566.77400, 524.00000, 26802.00000
566.82300, 514.00000, 26458.00000
566.87300, 518.00000, 19694.00000
566.92300, 532.00000, 16030.00000
566.97300, 515.00000, 19610.00000
567.02300, 524.00000, 22978.00000
567.07400, 528.00000, 24910.00000
567.12300, 527.00000, 25694.00000
567.17300, 526.00000, 30326.00000
567.22300, 520.00000, -32764.00000
567.27300, 527.00000, -32636.00000
567.32300, 528.00000, 25094.00000
567.37400, 518.00000, 28670.00000
567.42300, 525.00000, 24768.00000
567.47300, 516.00000, 21888.00000
567.52300, 527.00000, 17112.00000
567.57300, 515.00000, 15840.00000
567.62400, 522.00000, 16294.00000
567.67400, 523.00000, 16336.00000
567.72300, 526.00000, 17270.00000
567.77300, 522.00000, 20162.00000
567.82300, 519.00000, 24146.00000
567.87300, 525.00000, 28222.00000
567.92400, 533.00000, 32044.00000
567.97400, 512.00000, 31366.00000
568.02300, 526.00000, 26532.00000
568.07300, 522.00000, 21234.00000
568.12300, 523.00000, 16874.00000
568.17300, 520.00000, 19774.00000
568.22400, 517.00000, 23630.00000
568.27400, 525.00000, 27958.00000
568.32300, 517.00000, 25718.00000
568.37300, 521.00000, 29412.00000
568.42300, 522.00000, 32184.00000
568.47300, 524.00000, 28618.00000
568.52400, 525.00000, 22642.00000
568.57400, 521.00000, 28024.00000
568.62300, 526.00000, 23840.00000
568.67300, 522.00000, 20706.00000
568.72300, 516.00000, 16898.00000
568.77300, 522.00000, 15676.00000
568.82400, 521.00000, 16324.00000
568.87400, 522.00000, 16248.00000
568.92300, 527.00000, 17504.00000
568.97300, 517.00000, 19134.00000
569.02300, 523.00000, 21890.00000
569.07400, 520.00000, 27328.00000
569.12400, 524.00000, 31010.00000
569.17400, 516.00000, 30740.00000
