t, reading, imuVal 
75.72900, 535.00000, 21545.42316
75.77900, 557.00000, 21718.52614
75.82900, 496.00000, 21738.72417
75.87900, 559.00000, 21585.45697
75.92900, 557.00000, 21510.96450
75.97900, 486.00000, 21638.01795
76.02900, 442.00000, 21709.13330
76.07900, 508.00000, 21573.17467
76.12900, 331.00000, 21337.85653
76.17900, 734.00000, 20992.22925
76.22900, 618.00000, 20469.51857
76.27900, 405.00000, 20059.31139
76.32900, 759.00000, 19989.84889
76.37900, 680.00000, 20088.43856
76.42900, 434.00000, 20474.50009
76.47900, 126.00000, 21444.19728
76.52900, 811.00000, 22441.94784
76.57900, 368.00000, 22444.24990
76.62900, 126.00000, 21528.56360
76.67900, 900.00000, 20760.79046
76.72900, 659.00000, 20686.61322
76.77900, 333.00000, 21131.65889
76.82900, 485.00000, 21835.52514
76.87900, 844.00000, 22633.63879
76.92900, 644.00000, 23360.25936
76.97900, 316.00000, 23682.51576
77.02900, 779.00000, 23263.31998
77.07900, 834.00000, 22134.97676
77.13000, 607.00000, 20909.68700
77.17900, 509.00000, 20393.16829
77.22900, 666.00000, 20636.78748
77.27900, 706.00000, 21030.54619
77.32900, 647.00000, 21343.52994
77.37900, 333.00000, 21788.82100
77.43000, 643.00000, 22201.09935
77.47900, 697.00000, 22200.57264
77.52900, 426.00000, 22114.41311
77.57900, 651.00000, 22363.77442
77.62900, 623.00000, 22386.19080
77.67900, 348.00000, 21614.23297
77.73000, 657.00000, 20683.90142
77.77900, 658.00000, 20370.71353
77.82900, 343.00000, 20557.81096
77.87900, 527.00000, 20961.52808
77.92900, 679.00000, 21565.22919
77.97900, 553.00000, 22301.34684
78.03000, 464.00000, 22761.51814
78.07900, 435.00000, 22604.03837
78.12900, 707.00000, 22464.13225
78.17900, 620.00000, 22948.39389
78.22900, 160.00000, 23322.08779
78.27900, 668.00000, 23032.03423
78.33000, 754.00000, 22596.74754
78.37900, 407.00000, 22514.47960
78.42900, 323.00000, 22870.09001
78.47900, 721.00000, 23396.53975
78.52900, 530.00000, 23640.40955
78.57900, 353.00000, 23417.36663
78.63000, 547.00000, 23057.08966
78.67900, 594.00000, 22973.28782
78.72900, 356.00000, 23078.11514
78.77900, 507.00000, 23144.62236
78.82900, 640.00000, 23289.96250
78.88000, 408.00000, 23496.75383
78.93000, 235.00000, 23402.94737
78.97900, 748.00000, 23039.99380
79.02900, 516.00000, 22904.10461
79.07900, 364.00000, 23128.77499
79.12900, 512.00000, 23405.17099
79.18000, 518.00000, 23530.61295
79.23000, 449.00000, 23534.78409
79.27900, 416.00000, 23494.69479
79.32900, 487.00000, 23425.63808
79.37900, 516.00000, 23354.85308
79.42900, 399.00000, 23348.56104
79.48000, 429.00000, 23387.25202
79.53000, 510.00000, 23418.87955
79.57900, 479.00000, 23464.79057
79.62900, 448.00000, 23532.76163
79.67900, 441.00000, 23577.25936
79.72900, 496.00000, 23575.08902
79.78000, 479.00000, 23566.98922
79.83000, 399.00000, 23594.31423
79.87900, 474.00000, 23608.82417
79.92900, 482.00000, 23557.52682
79.97900, 477.00000, 23490.63553
80.02900, 461.00000, 23474.08638
80.08000, 473.00000, 23507.00592
80.13000, 487.00000, 23557.79891
80.17900, 462.00000, 23609.34728
80.22900, 481.00000, 23652.24383
80.27900, 504.00000, 23660.08931
80.33000, 472.00000, 23639.17901
80.38000, 479.00000, 23637.84260
80.43000, 483.00000, 23636.87328
80.47900, 484.00000, 23567.32526
80.52900, 506.00000, 23484.36407
80.57900, 490.00000, 23532.54893
80.63000, 479.00000, 23644.84425
80.68000, 509.00000, 23621.42558
80.73000, 507.00000, 23509.05649
80.77900, 495.00000, 23472.81488
80.82900, 506.00000, 23522.59681
80.87900, 525.00000, 23569.94762
